n
"(:Person {简介: ""洪作鸣，别名顺琴仙，是一位深受乡亲爱戴的侨胞。他的人生充满了传奇色彩，早年在越南漂泊，从码头搬运工起步，凭借其忠厚老实和勤勉有为的品质，赢得了当地望族洪良棠的信任，迅速晋升为得力的管家。他与卓扛并称“扛琴二仙”，共同辅佐东家，为洪良棠家族的事业发展做出了巨大贡献，其忠诚与智慧广为流传。洪作鸣不仅在海外有着卓越的成就，回乡后也积极置地建房，成为乡里的楷模。他的住所“顺琴仙厝”至今仍然是人们津津乐道的话题，见证了他传奇一生的辉煌与贡献。"",name: ""洪作鸣"",time: ""2025-05-31T18:02:23.521813""})"
"(:Person {简介: ""洪良棠，一位从漂泊者到商业霸主的传奇人物，以其非凡的胆识和智慧在越南西贡码头从一名普通的搬运工逐步攀升至商业巨头的地位。他不仅在越南建立了自己的商业帝国，还对家乡洪氏家族产生了深远的影响，使得“富洪”之说在当地广为流传。洪良棠先生的一生，是一段从海外漂泊到荣归故里的励志故事，他在东湖建造的“洪厝埕”不仅是他个人成就的象征，也是他对社会贡献的见证。"",name: ""洪良棠"",time: ""2025-05-31T18:02:35.362600""})"
"(:House {name: ""福安里侨宅"",time: ""2025-06-04T07:23:19.250997""})"
"(:Person {简介: ""张煜南，一位出生于广东梅州市梅县区松口镇的华侨，以其深厚的家乡情感和实业救国的壮志，成为了潮汕铁路的诞生者和推动者。他早年因家贫辍学，后在南洋经商成为首富。1903年，受清政府政策鼓励，张煜南回国投身铁路建设，联合华侨同胞筹资百万银元，成立潮汕铁路有限公司。在他的努力下，潮汕铁路于1906年通车，极大地促进了当地经济的繁荣。张煜南的贡献不仅在于打破了潮汕地区的交通瓶颈，更在于他为保护铁路路权与外国势力的斗争，以及在抗日战争中为阻止日军侵犯而做出的牺牲。潮汕铁路的建设与运营，见证了华侨对家乡的深情和对国家的贡献，张煜南的名字也因此载入史册，成为潮汕铁路不可磨灭的历史印记。"",name: ""潮汕铁路"",time: ""2025-05-31T18:03:31.076117""})"
"(:Person {简介: ""王捷生，原名王大目，1926年出生于揭阳县锡场镇潭王广美村，是一位杰出的侨胞和革命者。1938年，他随父亲前往泰国谋生，但在1941年日军侵占泰国后，他毅然加入泰共领导的“反日大同盟”，积极投身抗日宣传工作。1945年，他加入“暹罗华侨各界抗日救国联合会”，动员华侨捐款支持祖国抗战。日寇投降后，王捷生回国投身革命，1947年加入潭王民兵连，1948年加入中国共产党，并在潮汕人民抗征队梅北独立大队中担任重要职务。他历任多个军事和政治职务，包括中共潮揭丰边西南区武工队区队支委兼政治指导员、西南武工区北分区书记兼分区队长等，为中国人民解放军闽粤赣边纵队二支七团作战参谋。1949年新中国成立后，王捷生在揭阳县警备司令部、榕城公安分局、县食品公司等单位担任领导职务，为地方建设和发展做出了重要贡献。1987年离休，1990年因病逝世。王捷生的经历和贡献，体现了一位侨胞对祖国的深厚情感和对革命事业的坚定承诺。"",name: ""王捷生"",time: ""2025-05-31T18:03:46.009571""})"
"(:Person {简介: ""王细弟，一位汕头侨胞，以其非凡的毅力和智慧在异国他乡开创了商业帝国，不仅在海外成功经营百货零售和手工艺品生产，更以诚信树立了商业口碑。他心系家乡，慷慨捐资助学，改善基础设施，提升医疗水平，为汕头的发展做出了巨大贡献。作为侨团的领头人，他凝聚侨胞力量，弘扬潮汕文化，成为侨胞楷模，激励着人们奋斗前行。王细弟不仅是侨胞纽带，促进了汕头与海外的交流合作，更是文化使者，传承着民族精神，展现了中华民族的独特风采。"",name: ""王细弟"",time: ""2025-05-31T18:03:58.557151""})"
"(:Person {简介: ""秦牧，原名林觉夫，是中国当代文学史上一位杰出的作家、散文家和儿童文学家。他1919年出生于香港，祖籍广东澄海，童年时期迁居印度尼西亚，1933年回国后定居广东潮安。秦牧的文学生涯起步于1936年，早期作品以诗歌和散文诗为主，1943年以笔名“秦牧”发表小说《洛阳的火焰》，正式登上文坛。他的创作生涯跨越了多个时期，从1940年代的短篇小说和散文，到1950年代以散文创作闻名，再到1970年代的后期创作，秦牧的作品风格多样，内容丰富，既有深刻的思想内涵，又充满生活情趣。他的散文集《花城》和《艺海拾贝》等作品，以其优美的文字和深刻的思考深受读者喜爱。秦牧在儿童文学领域也有卓越贡献，作品如《红树林》和《花儿为什么这样红》等，深受儿童读者喜爱。他在文学理论方面也有深入研究，为文学创作和研究提供了宝贵的思想。秦牧积极参与文学社团活动和国际文化交流，推动文学创作和文化宣传。他的文学成就不仅为当代文学创作树立了典范，也对中国现代文学的发展产生了深远的影响。秦牧的一生，是对中国文学的不懈追求和贡献，他的作品和思想至今仍激励着后人。"",name: ""秦牧"",time: ""2025-05-31T18:04:14.117329""})"
"(:Person {简介: ""胡文虎，福建永定下洋镇中川村人，被誉为南洋华侨领袖、万金油大王和报业巨子，他的一生是传奇的创业历程和深厚的家国情怀的缩影。1908年，胡文虎继承了父亲在仰光的“永安堂”中药铺，并在此基础上研制出了著名的“虎标万金油”，通过创新的营销策略，如卡车巡回宣传、报刊广告轰炸和免费试用，迅速扩大了其商业版图。1926年，他与兄弟共同创立了虎豹兄弟有限公司，随后在1929年和1930年代分别创办了星洲日报和光明日报，进一步扩展到金融领域，创立了崇侨银行。在侨乡，胡文虎的贡献同样显著，他捐建了永定侨育中学，设立教育基金，资助厦门大学等高校，捐建了12所民众医院，并在抗战期间捐赠救护车，提出了每县建一医院的计划。此外，他还修建了虎豹别墅，捐建道路、桥梁，改善了侨乡的供水系统。在抗战时期，胡文虎捐款逾3000万元，组织南洋华侨救护队，创办《星华日报》宣传抗战，认购救国公债150万元，展现了他的爱国精神。文化上，他创立了“客家精神”研究基金，赞助《客家史料汇编》出版，并在新加坡建立了客家文化中心。胡文虎的故事不仅反映了南洋侨领的三大特征：白手起家的创业精神、造福桑梓的家国情怀和跨越国界的文化认同，也是华侨对祖国深厚情感和贡献的生动写照。"",name: ""胡文虎"",time: ""2025-05-31T18:04:30.235371""})"
"(:Person {简介: ""苏君谦，一位出生于澄海县的潮汕侨领，以其深厚的家国情怀和对教育的重视，在早年便与朋友共同创办读书会，为家乡孩子提供教育机会。20世纪20年代末，他赴泰国谋生，凭借坚韧和智慧在侨界崭露头角。在抗战时期，苏君谦不仅捐款支持延安抗日军政大学，还组织侨胞推销救国公债，展现了海外华侨华人的爱国热忱。他在泰国的经济和社会福利事业中也做出了巨大贡献，同时持续关怀和支持家乡的发展，捐款建设基础设施，引进先进技术。晚年，苏君谦致力于传承爱国精神和侨批文化，激励着子孙和潮汕侨胞。他的一生是对潮汕文化和侨胞精神的生动诠释，他的故事和精神成为了潮汕侨胞的骄傲，也是全体中华儿女的宝贵精神财富。苏君谦不仅是爱国精神的典范，也是侨批文化的见证与传承者，对家乡与侨居地的发展起到了重要的推动作用。"",name: ""苏君谦"",time: ""2025-05-31T18:04:43.903599""})"
"(:Person {简介: ""苏旭明，泰国名Charoen Sirivadhanabhakdi，1944年出生于泰国曼谷唐人街，祖籍广东汕头澄海，家境贫寒，家中排行第六。他9岁辍学，15岁开始在酒厂打工，凭借勤奋和聪明才智，从送货员成长为经销商。1960年，苏旭明创办了自己的水酒厂，凭借过硬的产品质量迅速占领市场。1988年，他并购红牛酿酒厂，进一步扩大规模，之后又与丹麦嘉士伯合作，在泰国生产嘉士伯啤酒，占领了泰国啤酒市场30%的销量，确立了泰国酿酒业巨子的地位。1994年，苏旭明将公司改组为泰国酿酒大众公司，并在泰国证券交易所上市，成功实现转型，步入国际化大企业之林。他旗下的泰国酿酒是泰国第一大酒业集团，生产的泰象啤酒是泰国最畅销的啤酒品牌，并在全球约50个国家销售。苏旭明垄断了泰国80%的酒业市场，被誉为“泰国酒王”。除了酒业，他还涉足多元化经营，包括收购泰国第三大电视台Nation TV，收购昆明华狮啤酒和云南玉林泉酒业，以及收购新加坡最大饮料生产商Fraser & Neave，Ltd.，并获得泰国肯德基和星巴克的特许经营权。在2023年福布斯泰国富豪榜中，苏旭明以136亿美元身家，成为泰国第三大富豪。苏旭明不仅在商业上取得了巨大成功，还对社会做出了巨大贡献。他曾获得泰皇上陛下御赐的家族姓氏“是里越他那博里”，以及泰国国王授予的“达得耶尊拉宗诰威硕”勋章等荣誉。他与夫人周美满醉心中国文化，多次回国进行学习，同时对中国的教育事业大力扶助。2006年，苏旭明及夫人周美满来北京大学进行为期一个月的访问学习，其间捐赠32万美元，建立北京大学周美满教育基金，用于支持北大教育及北大泰语教育发展，前后累计捐赠300万元人民币。苏旭明与夫人周美满育有多个子女，其子女们既是“继承者”，也是新生代“创业者”。大儿子苏华荣出任泰国酿酒公司总裁，掌管具体事务，是苏旭明商业版图的主要继承人；二子苏华钦常年居住新加坡，负责新加坡的产业，在苏"",name: ""苏旭明"",time: ""2025-05-31T18:05:20.128106""})"
"(:Person {简介: ""萧钦，一个从潮阳棉城码头的小贩起步，凭借坚韧不拔的毅力和诚信立业的精神，逐步成长为汕头埠的商界巨贾。他的故事是一段关于抓住机遇、坚守诚信的传奇。在面对英商“番仔楼”工程的挑战时，他不惜三次重建，最终以诚信赢得了英商的信任，被聘为怡和洋行买办。在这一过程中，他积累了资金和经验，为后来的多元发展打下了坚实的基础。十九世纪八九十年代，汕头开埠为萧钦提供了商业发展的机遇，他不仅在贸易、运输、金融和地产等多个领域展开布局，还与族人合资开设银号，发行钞票，成为汕头颇具影响力的房地产开发商。他的两个儿子萧永声和萧永华也继承了家族的事业，分别在铁路、自来水公司和商会等领域有所建树。萧钦不仅在商业上取得了成功，还热衷于文化和公益事业，打造了西园这一文化胜地，吸引了众多文人雅士，留下了丰富的文化遗产。他的公益情怀也体现在捐资兴建善堂、设立义渡和疏浚城河等善举上，为当地民众提供了实实在在的帮助。萧钦家族的故事，不仅是一段商业传奇，更是一段关于诚信、智慧和公益精神的传承。"",name: ""萧钦"",time: ""2025-05-31T18:05:34.838198""})"
"(:Person {简介: ""侨胞蓉子，原名李赛蓉，是新加坡华文文学界一颗璀璨的星辰，同时也是文化交流的热忱使者。她出生于潮汕，8岁时随姨妈移居马来西亚柔佛州，后定居新加坡。蓉子的人生经历丰富多彩，她曾是工厂女工、推销员，凭借坚韧不拔的精神在商界取得了显著成就。她不仅在文学领域有着卓越的贡献，更以一颗赤子之心，累计为新中国的建设捐资超过1000万元，展现了她对家乡的深厚情感和对国家的忠诚。蓉子的故事是潮汕人下南洋的缩影，她的生活点滴和对家乡的无私奉献，成为了连接海外侨胞与祖国的桥梁，她的行动和作品都深刻地体现了她对家乡的无限眷恋和对中华文化的传承。"",name: ""蓉子"",time: ""2025-05-31T18:05:47.522374""})"
"(:Person {简介: ""蓝健龄，一位深受尊敬的泰国侨领，以其深厚的爱国情怀和对家乡的无限眷恋而闻名。作为泰国澄海同乡会永远名誉理事长、澄海荣誉市民、泰国京华纸业有限公司董事长、泰国潮州会馆名誉主席、泰华文化教育基金会副主席以及泰国报德善堂董事，蓝健龄在多个领域发挥着重要作用。他不仅在教育领域慷慨解囊，捐资建设苏北中学、树础学校、河美小学和南社小学等，还在医疗事业上贡献力量，如捐助泰京天华慈善医院。蓝健龄积极参与侨团活动，推动中泰文化交流，弘扬中华文化，促进侨胞对祖籍国文化的传承。此外，他还参与了樟林古港的绿化工作和隆都中学的重建，展现了他对家乡发展的深切关怀。蓝健龄的一生是对家乡和谐发展无私奉献的典范，他的善举和精神将永远激励着后人。"",name: ""蓝健龄"",time: ""2025-05-31T18:06:09.198766""})"
"(:Person {简介: ""拿督蔡崇伟，1939年出生于吉隆坡，现年84岁，是一位杰出的潮州人后裔。他不仅是一位成功的企业家，作为渔船引擎进口代理商在商业领域取得显著成就，更是马来西亚华社、宗亲会及华文教育领域的重要影响力人物。蔡崇伟以其开朗亲和的性格和对华团服务的热爱，长期担任巴生中华独立中学董事长、马来西亚济阳辛柯蔡宗亲总会总会长等职务，并曾任世界柯蔡宗亲总会总会长。他的早年经历从渔村生活起步，中学辍学后投身商业，凭借潮州话和英语的优势，抓住商机成为渔船引擎进口代理商。在华团生涯中，他从懵懂到热忱，以宗亲情谊为动力，服务华社超过半个世纪，推动了区域和国际宗亲组织的建立与发展。即使在耄耋之年，蔡崇伟依然活跃在多个领域，保持着健康的生活习惯和积极的工作态度，成为华团长青树和“斜杠人生”的典范，他的故事体现了潮州人对乡情、宗情的重视以及对社会和文化的奉献精神。"",name: ""蔡崇达"",time: ""2025-05-31T18:06:23.390885""})"
"(:Person {简介: ""蚁美厚，原名蚁良润，1909年出生于广东澄海一个贫苦农家，14岁随叔父蚁光炎赴泰国谋生，从码头搬运工起步，凭借勤奋和智慧，逐步创建“泰昌行”贸易公司，发展航运业，拥有18艘货轮，并建立泰国最大的大米加工厂。二战期间，他组织侨胞支援抗战，1949年应邀参加开国大典，带头投资建设广东华侨大厦，推动汕头经济特区早期建设，并捐建澄海人民医院住院楼。在侨居地，他创办泰国中华总商会，兴建华侨医院，设立泰华孤儿院，调解劳资纠纷，促进社会和谐。蚁美厚先生一生秉持“取之社会，用之社会”、“有国才有家，国强侨方安”、“做生意要诚信，做人要感恩”的家训格言，被誉为“中泰民间友好使者”，荣获泰国国王御赐“一等皇冠勋章”、中国“侨界楷模”称号和汕头市“荣誉市民”。他的生平和精神遗产在澄海“美厚路”、泰国华侨报德善堂纪念馆和汕头华侨历史博物馆专厅得到纪念和传承，蚁美厚先生用一生诠释了华侨精神的真谛：在异国他乡自强不息，对祖国家乡赤子情深。"",name: ""蚁美厚"",time: ""2025-05-31T18:06:38.039813""})"
"(:Person {简介: ""许子奇，一位学贯中西的革命战士，他的人生经历丰富多彩，充满了对国家和民族的深厚情感。作为后沟村人，他的父亲许秋帆是满清秀才，为他提供了良好的教育背景。在“五卅惨案”发生时，许子奇正在上海惠灵英文专修学校学习，他积极投身于反帝反封建军阀的斗争中。1926年，他回到后沟村，投身乡村教育和农运工作，为乡村的觉醒和进步做出了贡献。1927年春，在后沟学校校长詹天锡的介绍下，许子奇加入了中国共产党，从此开始了他革命的生涯。1928年，他前往泰国避难，1930年回国后，在凤凰镇创办岭东小学，培育当地华侨子弟，为华侨教育事业做出了贡献。1934年，许子奇进入北平中国大学哲学系，从事潮州话拉丁化研究，并参加了“一二・九”示威游行，成为中华民族抗日先锋队的队员。1936年，他回到家乡养病，任教于潮阳六都中学，继续他的教育事业。1937年，许子奇前往泰国，在新民学校任教，鼓动学生参与抗日运动，为抗日救国贡献力量。1939年，他担任“泰国华侨各界抗日救国联合会”党团常委，兼任泰国《中原报》编辑及潮州会馆秘书等职，为华侨抗日救国运动做出了重要贡献。1941年太平洋战争爆发后，许子奇响应组织号召回归祖国，继续他的抗日斗争。日本投降后，他与同志集资开创公司，事业鼎盛，为战后的经济恢复做出了贡献。许子奇逝世前参与筹办汕头大学，还被选为中华全国世界语协会理事，他的一生是对国家和民族的无私奉献，他的事迹将永远被后人铭记。"",name: ""许子奇"",time: ""2025-05-31T18:07:12.189721""})"
"(:Person {简介: ""许学之，1930年出生于广东省汕头市潮阳区铜盂镇胜前村，是香港潮州商会第四十六届会长、香港潮属社团总会永远名誉会长以及隆昌行（集团）有限公司主席。1948年，他从汕头赴香港，开启了长达70余年的奋斗历程。许学之早期在香港自修无线电和会计知识，同时经营珠宝和抽纱小生意。1950年，他接手家族的“隆昌行”国药生意，凭借诚信、地道、重质量的经营理念，成为中国内地在香港指定的国产人参、鹿茸四位经销商之一，并与海外药商建立了良好的贸易合作关系。他的敬业精神使参茸业历经半个多世纪长盛不衰。许学之在香港、中国内地及海外担任了众多荣誉职务和荣衔，多达30多项，体现了他在多个领域的重要影响和贡献。他对家乡汕头有着深刻的感情和挥之不去的家乡情结，持续联系与回馈家乡，主要公益领域包括捐建学校、修桥筑路、赈灾济贫等。他一直强调“教育要放在第一位”的观点，早在1989年与海外乡亲一起捐资兴建胜前小学之前，已出资在胜前村兴办幼儿园长达20年，并推动香港潮州商会在香港8间大学设立本地本科奖学金，在香港科大设立研究生奖学金，并支持和推动香港科大进行中医药研究和食品安全研究。许学之对汕头未来的发展提出了独到的见解和建议，肯定了汕头当前的发展思路，并建议政府出台更有力的政策，鼓励和保护贸易，营造更有吸引力的投资环境，吸引更多华侨回乡定居。他强调汕头应主动融入粤港澳大湾区的建设，充分利用自身的华侨优势和港口优势，对接香港，抓住大湾区发展机遇。他认为汕头的下一步发展应把重点放在文化和教育上，通过提升更高素质的人文教育来提升发展水平，推动汕头发展进入更高层次。许学之的故事展现了潮汕华侨白手起家、诚信经商的优秀品质，以及功成名就后心系桑梓、积极回馈社会的博大情怀。他对家乡教育和未来发展的关切与建议，更是一位杰出潮籍人士对故土的深情凝望与责任担当。"",name: ""许学之"",time: ""2025-05-31T18:07:30.265927""})"
"(:Person {简介: ""许必济，一位潮汕农耕世家出身的航海家和商业巨头，他的一生是海上丝绸之路上破浪逐梦的传奇。从童工到船行学徒，再到组建自己的船队，许必济凭借勇气和智慧，开创了南北航运的新时代。他的船队不仅在渤海湾飓风中幸存，更打破了清代航海禁忌，展现了广船文化的开放性和务实精神。在商业上，许必济建立了跨国贸易和金融网络，成为潮汕三大船主之一，其家族宅邸和侨乡文化成为“海滨邹鲁”的文化景观。许必济及其家族的桑梓情怀和慈善传承，通过水利、教育和赈灾反哺家乡，体现了潮汕侨商“致富不忘本”的集体认同。他们的精神内核，即“破浪精神”与开放视野，以及慈善基因的延续，至今仍激励着后人。许必济的长孙许少锋继承家风，继续在泰国和中国之间架起文化交流的桥梁，成为中泰文化交流的象征。"",name: ""许必济"",time: ""2025-05-31T18:07:44.146974""})"
"(:Person {简介: ""许敦茂，一位杰出的泰中友好使者，他的一生致力于促进两国之间的文化交流与合作。出生于泰国的他，7岁时回到中国接受中文教育，之后返回泰国继续学业，并最终成为教师和校长。他的教育背景包括在中国完成海外师资特别训练班，并成为泰国首位在中国师资毕业的华裔大学生。许敦茂不仅在教育领域有所建树，还在法律领域深造，进入泰国曼谷法政大学攻读法律。他对中国的深厚情感体现在1972年率领泰国乒乓球队参加北京第一届亚洲乒乓球锦标赛，以及同年带领泰国贸易代表团到广州参加秋季中国进出口商品交易会，积极推动泰中贸易关系的恢复。许敦茂的多次访华经历中，他受到了周恩来、邓小平等中国领导人的接见，这些互动进一步加深了两国之间的友好关系。他的努力和贡献，不仅在体育和贸易领域，也在教育和文化交流方面，为泰中两国的友谊和合作架起了桥梁。"",name: ""许敦茂"",time: ""2025-05-31T18:08:14.384377""})"
"(:Person {简介: ""许杰，后沟村的杰出侨领，1927年远赴泰国开启他的海外生涯。在泰国，他凭借卓越的商业才能，1942年担任泰南公司经理，随后在1943年至1951年间担任安达公司的副经理和经理，并积极参与潮州会馆的工作，担任委员。1951年，许杰带着对家乡的深厚情感回国，在汕头市成立安达公司，并担任经理。他的社会影响力不仅限于商业领域，1969年前，他曾担任汕头市工商联合会副主任和广东省侨联常委等重要职务。20世纪60年代初，许杰发挥其影响力，协助澄海县进口急需的农业化肥，为当地农业生产的繁荣做出了贡献。1976年，他更是不遗余力地沟通海外侨谊，推动华侨支持家乡的教育事业，为兴学育才贡献了自己的力量。许杰的一生，是侨胞助力家乡发展的生动写照，他的事迹激励着一代又一代的海外侨胞为祖国的繁荣昌盛贡献力量。"",name: ""许杰"",time: ""2025-05-31T18:08:28.180821""})"
"(:Person {简介: ""许玉潮，一位出生于泰国的侨胞楷模，他的一生是对家乡深深的眷恋和无私奉献的写照。在泰国以卖米为生的他，尽管生活简朴，却始终心系故土，将辛苦积攒的财富慷慨地投入到家乡的公益事业中。许玉潮不仅每年亲自回乡，为家乡的每户人家和老人组带去慰问金，而且积极推动后沟华侨学校的建设，不顾高龄，亲自带领团队募捐，其夫人也积极参与妇女劝捐工作，共同为家乡的发展贡献力量。他的慷慨解囊，不仅体现在对后沟水厂、隆侨中学等公益项目的大力支持，更在于他对家乡人民的深情厚意。作为旅泰后沟乡许氏联谊会名誉理事长，许玉潮以其卓越的贡献和崇高的精神，赢得了海内外乡亲的广泛尊敬和爱戴。"",name: ""许玉潮"",time: ""2025-05-31T18:08:41.483370""})"
"(:Person {简介: ""许秩西，潮汕地区早期共产党员和后沟村红侨代表，他的一生是为革命不懈奋斗的一生。1926年加入中国共产党后，他积极组织农会、参与武装起义，并秘密建立兵工厂，为革命事业提供支持。面对国民党的追捕，他流亡泰国，继续领导印刷工会和反帝大同盟，即使被捕入狱也坚持斗争。1938年回国后，他投身抗日救亡运动，建立革命组织，动员华侨捐建基础设施，为革命贡献力量。新中国成立后，他担任重要职务，积极解决侨眷问题，落实侨房政策。他的妻子孙庆生也是一名共产党员，与他共同经历了革命的风雨。许秩西的事迹激励着后人继续前行，为革命事业贡献自己的力量。"",name: ""许秩西"",time: ""2025-05-31T18:09:11.645653""})"
"(:Person {简介: ""宗传公家族的华侨成员们，以其深厚的家族传统和爱国爱乡的精神，为家乡的发展和革命事业做出了巨大贡献。从清光绪年间的水患中，许若道兄弟不畏艰难，下南洋创业，最终成功在泰国建立了“道泰”米廊，并将事业扩展到红糖出口。他们不仅改善了自家的生活条件，还全资捐建了后沟“围堤仔”，为家乡解决了长期的水患问题，体现了他们对家乡的深厚情感和责任感。在革命时期，许秩西、孙庆生等人积极投身革命，为国家的解放和建设做出了牺牲和贡献。许赞钦则在公益事业上不遗余力，为家乡的基础设施建设提供了大力支持。马娅女士及其家族后人，更是将祖宅无偿捐赠给政府，以保护红色遗址和华侨旧居，展现了他们对家乡文化传承的重视。这些华侨成员的故事，不仅是家族荣耀的象征，也是潮汕地区华侨精神的生动体现。"",name: ""许若道"",time: ""2025-05-31T18:09:25.793061""})"
"(:Person {简介: ""许英，一位出生于泰国的华裔英雄，1916年踏上了他的人生旅程。在1937年抗日战争爆发之际，他毅然加入了暹罗华侨各界抗日救国联合会，投身于抗日救国的伟大事业中，通过抵制敌货、募捐筹款等方式积极支援抗战。1938年，许英回国后迅速加入汕头青年抗敌同志会，并光荣地成为了中国共产党的一员。1939年，他担任汕头青年抗日游击大队第三分队长，带领队伍在桑浦山等地与敌人进行了激烈的战斗。1940年，在乌洋山的一场激战中，许英英勇地与日军对抗，不幸中弹，壮烈牺牲，以自己的生命为抗战事业做出了不朽的贡献。"",name: ""许英"",time: ""2025-05-31T18:09:38.121451""})"
"(:Hometown {简介: ""上窖社区，一个侨领辈出的桑梓情怀之地，自明清时期便涌现出以高满华、高晖石、高绳芝为代表的侨商世家。他们不仅在泰国创办机械火砻企业，开创东南亚机械加工先河，更通过侨汇支持家乡建设，如捐资兴办教育、医疗等公益事业，形成“商行四海，根系故土”的传统。玉窖华侨小学的诞生，见证了侨资兴学的百年根基，成为华侨精神传承的载体。侨批记忆中的家国纽带，如姚芝鸿的跨洋情书，维系着家族生计，成为华侨参与家乡建设的特殊通道。华侨反哺与社区新生，古村活化中的侨力注入，使古建筑群成为“潮汕民间艺术博物馆”，侨胞参与人居环境共建，形成“四小园”生态景观。侨乡精神的当代传承，通过“侨乡故事会”和“侨胞口述史”项目，培育青少年家国认同，推动传统手工业复兴，展现了侨乡文化的深厚底蕴和时代价值。"",name: ""上窖社区"",time: ""2025-06-01T01:49:25.659465""})"
"(:Person {简介: ""许鉴光，一位生于泰国佛丕府的华侨，以其卓越的商业头脑和深厚的爱国情怀，成为了米业大王。他不仅在泰国成功继承并发展了家族的正明火砻，使其生产的“金凤唛香米”成为东南亚乃至欧美市场上的知名品牌，而且在火砻现代化管理上取得了显著成就，多次获得泰国大米评比的第一名，受到了泰皇的接见和勋章授予。许鉴光的成功不仅体现在他的商业成就上，更在于他对祖国的深情和贡献。他多次回乡探亲，积极支持和参与家乡的公益事业，如后沟华侨水厂和隆都中学的建设，为家乡的发展做出了巨大贡献。1994年，澄海市人大常委会授予他“澄海市荣誉市民”的称号，以表彰他对家乡的贡献。许鉴光的一生，是海外华侨情系桑梓、回馈社会的典范。"",name: ""许鉴光"",time: ""2025-05-31T18:10:34.482496""})"
"(:Person {简介: ""谢嘉琳，侨批精神世家的杰出女性代表，自幼深受家族侨批文化熏陶，对侨批精神有着深刻的理解和热爱。她不仅在海外求学期间积极传播潮汕文化和侨批精神，归国后更是投身侨务工作，致力于服务海外华侨和推动国内归侨融入与发展。谢嘉琳还积极参与母校历史的传承工作，为汕头市华侨小学旧址挂上牌匾，让更多人了解和铭记这段历史。她的故事展现了新时代女性独立与担当的精神，以及侨批精神世家后代在新时代背景下发挥的典型作用，为家族和社会树立了光辉的榜样。"",name: ""谢嘉琳"",time: ""2025-05-31T18:10:46.601328""})"
"(:Person {简介: ""谢国民，泰国华裔企业家，1939年出生于泰国曼谷，祖籍中国广东澄海。他的成长经历融合了中泰两国文化，早年在香港学习经济管理和商务，为其后来的商业生涯打下坚实基础。谢国民在大学毕业后，并未直接加入家族企业正大集团，而是在外积累了宝贵的从商经验。1963年，他正式加入正大集团，并在1968年接任董事长，引领集团在农牧工商领域实现高速发展。在他的领导下，正大集团不仅在泰国国内饲料市场占据垄断地位，还在全球范围内扩展业务，拥有26个饲料厂和200多家分公司。谢国民的商业成就斐然，多次被福布斯等权威机构评为泰国首富，其家族财富在全球富豪榜上也名列前茅。

除了商业领域的卓越成就，谢国民在社会贡献方面同样不遗余力。他推动正大集团在房地产、金融、商业等领域的多元化发展，帮助集团在亚洲金融危机和禽流感期间成功克服资金困难。此外，谢国民还与央视合作推出《正大综艺》，为中国观众带来欢乐。作为中国侨商投资企业协会会长，他积极推动侨商投资，促进中外经济交流。谢国民对家乡汕头的发展也充满热情，不仅在汕头领取了重要的外商营业执照，还表示将支持家乡发展，传承企业家精神和潮人精神，助力汕头特区再创新辉煌。他的行动和影响力，不仅在商业上，也在社会和文化上，为中泰两国的交流与合作做出了重要贡献。"",name: ""谢国民"",time: ""2025-05-31T18:11:09.115047""})"
"(:Person {简介: ""谢易初，原名谢进强，是广东澄海人，他不仅是著名的爱国侨领和实业家，还是正大集团的创始人。他以其卓越的商业头脑和深厚的爱国情怀，被誉为“中国华侨实业救国先驱”。1922年，谢易初只身赴泰国谋生，从一名菜籽小贩起步，凭借一袋菜籽和一把秤，逐渐发展成为东南亚最大的种籽公司，并发明了“易初牌”优良种籽。在二战期间，他坚持平价供应民生物资，展现了企业家的社会责任。谢易初不仅在经济上有所建树，还积极投身于家乡的经济建设和文教事业，捐建学校、设立奖学金，并修复文庙。他的“三心”家训——对祖国要忠心、对事业要专心、对同胞要爱心——体现了他对家国的深情。谢易初的一生，是对华侨精神的完美诠释，他在异域闯出一片天，为祖国倾尽一份力，给家乡留下一座碑。他的事迹和精神，通过汕头的“易初纪念馆”、泰国华侨崇圣大学的铜像以及澄海的“易初大道”得以传承和纪念。"",name: ""谢易初"",time: ""2025-05-31T18:11:25.030107""})"
"(:Person {简介: ""谢家五代人的侨批情缘是一部跨越世纪的潮侨记忆，从1905年至1972年，这段历史见证了潮汕地区与新加坡之间的深厚联系。家族初代移民谢逢记在1905年因家乡饥荒战乱而下南洋，落脚新加坡牛车水，开启了家族的侨批历史。他通过侨批寄回的“鹰洋二元”和方言信件，体现了早期华侨“以命搏钱”的生存哲学。二代谢南清在新加坡开设“裕昌行”杂货铺，通过侨批构建了跨国信用网络，将家族命运与民族存亡绑定。三代谢昭璧在战时冒险偷运侨批，将教育启蒙融入跨国通信，并于1972年将家族珍藏的368封侨批无偿捐献，成为研究侨批文化的“活化石”。四代谢梅波将侨批数字化，建立数据库，与学术界合作揭示近代华侨经济史细节，并将侨批故事改编为潮剧《番批情》，在东南亚巡演，唤醒年轻一代对“侨批文化”的集体记忆。谢家五代人的侨批故事，不仅是一部跨国史诗，更是中华文明在全球化浪潮中保持韧性的“文化脐带”，每一封侨批都是潮水与陆地的对话，游子与故土的私语。"",name: ""谢昭璧"",time: ""2025-05-31T18:11:39.715061""})"
